19023.1768	0.6886	0.7493	0.6516	0.5668	0.8104	0.6839	0.6886	0.7676
18216.6507	0.7077	0.7589	0.6734	0.6088	0.8066	0.7048	0.7077	0.7903
17975.1241	0.7119	0.7835	0.6692	0.5856	0.8382	0.7073	0.7119	0.7973
17466.175	0.7273	0.7525	0.7067	0.6775	0.7771	0.7266	0.7273	0.8075
17557.1013	0.7283	0.7588	0.7043	0.6696	0.7871	0.7274	0.7283	0.8094
17241.0694	0.7358	0.7924	0.6976	0.639	0.8326	0.7333	0.7358	0.8169
17119.8226	0.7394	0.7882	0.7048	0.6548	0.824	0.7376	0.7394	0.8208
16986.4495	0.7396	0.7768	0.7113	0.6725	0.8067	0.7384	0.7396	0.8214
17207.342	0.7389	0.7742	0.7117	0.6746	0.8032	0.7378	0.7389	0.8232
17102.2567	0.741	0.7701	0.7176	0.6871	0.7949	0.7403	0.741	0.8255
17460.6415	0.7435	0.795	0.7073	0.6562	0.8308	0.7415	0.7435	0.8276
17645.9397	0.7468	0.7878	0.7161	0.6756	0.818	0.7455	0.7468	0.8288
17864.5581	0.7475	0.7965	0.7125	0.6649	0.8301	0.7458	0.7475	0.831
17980.6512	0.7458	0.778	0.7204	0.688	0.8037	0.745	0.7458	0.829
18617.2134	0.7474	0.7793	0.7221	0.6904	0.8045	0.7466	0.7474	0.8304
19203.9597	0.7478	0.7668	0.7313	0.7121	0.7834	0.7474	0.7478	0.8298
19626.5698	0.7482	0.7525	0.744	0.7397	0.7567	0.7482	0.7482	0.8307
19470.9549	0.7486	0.756	0.7416	0.7341	0.7631	0.7485	0.7486	0.8325
21374.1461	0.746	0.7544	0.7382	0.7296	0.7625	0.746	0.746	0.8297
21035.0495	0.7501	0.7542	0.7461	0.742	0.7583	0.7501	0.7501	0.8334
21804.8824	0.7489	0.753	0.7449	0.7406	0.7571	0.7489	0.7489	0.8334
23197.2225	0.7458	0.7478	0.7439	0.7418	0.7498	0.7458	0.7458	0.8309
23156.3521	0.7493	0.7593	0.7401	0.7301	0.7685	0.7492	0.7493	0.8315
24295.0208	0.7445	0.7355	0.7543	0.7637	0.7253	0.7444	0.7445	0.832
25181.0257	0.7489	0.7677	0.7326	0.7138	0.7841	0.7486	0.7489	0.8308
26552.3343	0.7491	0.7547	0.7438	0.7381	0.7601	0.7491	0.7491	0.8307
