22589.5821	0.6731	0.7725	0.6276	0.4874	0.8575	0.6612	0.6731	0.7559
21607.5504	0.6961	0.7858	0.6499	0.5361	0.8549	0.6879	0.6961	0.7762
21071.297	0.7019	0.7292	0.6807	0.6387	0.7646	0.7006	0.7019	0.7824
20918.1635	0.7085	0.7506	0.6789	0.6211	0.7952	0.7061	0.7085	0.7869
20646.5051	0.7149	0.7489	0.6895	0.6434	0.7859	0.7134	0.7149	0.795
20704.3529	0.721	0.7711	0.6871	0.6258	0.8156	0.7184	0.721	0.7999
20980.1866	0.7183	0.7757	0.6813	0.6114	0.8245	0.7149	0.7183	0.8013
20640.5212	0.7248	0.7499	0.7046	0.6716	0.7776	0.724	0.7248	0.8065
20710.1051	0.7222	0.7548	0.6973	0.6551	0.7887	0.7208	0.7222	0.8043
20853.4877	0.7235	0.76	0.6964	0.6505	0.7961	0.7219	0.7235	0.8062
21124.1189	0.7246	0.7345	0.7157	0.7004	0.7487	0.7244	0.7246	0.8065
21002.4819	0.73	0.7505	0.7129	0.6863	0.7735	0.7295	0.73	0.8106
21996.1656	0.7227	0.7169	0.7287	0.7326	0.7129	0.7227	0.7227	0.8097
22175.2891	0.726	0.7328	0.7197	0.7082	0.7437	0.7259	0.726	0.8103
23210.3409	0.728	0.7589	0.7041	0.6655	0.7901	0.7268	0.728	0.8112
22814.7294	0.7288	0.7291	0.7284	0.7248	0.7327	0.7287	0.7288	0.8127
23777.4136	0.7261	0.7213	0.731	0.7336	0.7186	0.7261	0.7261	0.81
24009.8008	0.7211	0.7007	0.7456	0.7682	0.6743	0.7205	0.7211	0.8127
26001.3281	0.7169	0.6924	0.7477	0.7765	0.6576	0.7159	0.7169	0.8108
29203.4871	0.7139	0.6833	0.7559	0.7935	0.635	0.7122	0.7139	0.8099
28747.8693	0.7141	0.6834	0.7564	0.7941	0.6348	0.7124	0.7141	0.8108
28499.2644	0.7222	0.7082	0.7379	0.7523	0.6924	0.722	0.7222	0.8103
31461.9825	0.7203	0.6959	0.751	0.7789	0.662	0.7194	0.7203	0.8125
31215.0875	0.7168	0.6864	0.7582	0.7945	0.6396	0.7152	0.7168	0.8127
30059.4728	0.7286	0.7189	0.7391	0.7476	0.7098	0.7286	0.7286	0.8113
34888.1943	0.7171	0.6903	0.7522	0.784	0.6508	0.716	0.7171	0.8103
36516.0376	0.7085	0.668	0.7733	0.8249	0.593	0.7047	0.7085	0.8129
36729.3927	0.7177	0.6877	0.7581	0.7936	0.6423	0.7161	0.7177	0.8129
38596.157	0.722	0.698	0.7522	0.7792	0.6653	0.7212	0.722	0.8134
38844.1279	0.7178	0.6883	0.7575	0.7924	0.6437	0.7163	0.7178	0.8102
42191.1983	0.7141	0.68	0.763	0.8047	0.624	0.7118	0.7141	0.8119
47397.4758	0.7076	0.6681	0.7698	0.8207	0.5953	0.704	0.7076	0.8105
43228.3039	0.7135	0.6786	0.7644	0.8074	0.6204	0.7112	0.7135	0.813
48927.4434	0.7081	0.6672	0.7739	0.826	0.5911	0.7042	0.7081	0.8139
50882.77	0.6988	0.6525	0.7832	0.8458	0.5529	0.6924	0.6988	0.8139
47419.9925	0.7155	0.6808	0.7657	0.8076	0.6241	0.7133	0.7155	0.8125
51104.4124	0.7031	0.6594	0.778	0.8357	0.5714	0.698	0.7031	0.8113
56618.0417	0.7017	0.6566	0.7814	0.8413	0.5632	0.6961	0.7017	0.8111
61309.7962	0.6905	0.641	0.7903	0.8606	0.5216	0.6816	0.6905	0.8112
55582.2111	0.7074	0.6667	0.7728	0.8251	0.5905	0.7035	0.7074	0.8117
60547.6427	0.7006	0.6556	0.7801	0.8404	0.5618	0.6949	0.7006	0.812
58841.122	0.7046	0.662	0.7758	0.8316	0.5785	0.7	0.7046	0.8125
66590.4824	0.6994	0.6537	0.7816	0.8433	0.5565	0.6933	0.6994	0.8098
65676.0775	0.7013	0.6563	0.7805	0.8405	0.563	0.6956	0.7013	0.8112
60176.6819	0.7046	0.6622	0.7751	0.8306	0.5794	0.7	0.7046	0.8125
62910.7397	0.6953	0.6478	0.7853	0.851	0.5408	0.6881	0.6953	0.8105
58523.4132	0.712	0.6743	0.7692	0.816	0.6087	0.709	0.712	0.8134
63805.4838	0.7072	0.6662	0.7734	0.8261	0.5891	0.7032	0.7072	0.8133
68041.1689	0.7005	0.656	0.7783	0.8383	0.5637	0.695	0.7005	0.8117
96629.3904	0.6856	0.6361	0.7885	0.8621	0.5105	0.6759	0.6856	0.8084
75680.6545	0.695	0.6489	0.7799	0.8447	0.5464	0.6883	0.695	0.8091
81632.4861	0.7042	0.6602	0.7796	0.837	0.5724	0.6992	0.7042	0.8124
86879.2732	0.6851	0.6339	0.796	0.8707	0.5008	0.6742	0.6851	0.8108
81824.5601	0.6899	0.6413	0.7865	0.8566	0.5244	0.6814	0.6899	0.8102
68128.1967	0.6976	0.6513	0.7822	0.8455	0.5507	0.6911	0.6976	0.8123
83302.7725	0.6886	0.6386	0.7917	0.8635	0.515	0.6791	0.6886	0.8114
73220.5449	0.7013	0.6567	0.7793	0.839	0.5646	0.6958	0.7013	0.8114
73162.7265	0.6911	0.6416	0.7909	0.8608	0.5227	0.6823	0.6911	0.8097
86593.2864	0.6951	0.6467	0.7885	0.8551	0.5363	0.6875	0.6951	0.8125
76529.0222	0.696	0.6489	0.784	0.849	0.544	0.689	0.696	0.8107
84704.3817	0.6924	0.6439	0.7875	0.8559	0.5302	0.6843	0.6924	0.81
80615.6939	0.6883	0.6389	0.7891	0.8608	0.517	0.6791	0.6883	0.8102
97206.986	0.6853	0.6355	0.7897	0.8636	0.5083	0.6753	0.6853	0.8104
88467.0895	0.6863	0.6352	0.796	0.8699	0.5041	0.6758	0.6863	0.8114
100955.2122	0.6764	0.6237	0.8027	0.8834	0.4709	0.6624	0.6764	0.8081
81356.2722	0.695	0.6471	0.7866	0.8529	0.5382	0.6875	0.695	0.8108
101044.8653	0.6807	0.6288	0.7987	0.8765	0.4863	0.6684	0.6807	0.8099
87084.2079	0.6859	0.6369	0.7865	0.8595	0.5137	0.6766	0.6859	0.8096
103839.9182	0.6809	0.6301	0.7931	0.8705	0.4927	0.6694	0.6809	0.8087
117316.7474	0.6724	0.6191	0.8068	0.8899	0.4565	0.6566	0.6724	0.8068
103691.1051	0.6805	0.6281	0.8016	0.8795	0.483	0.6678	0.6805	0.8098
93211.0342	0.6782	0.6261	0.7995	0.879	0.479	0.6652	0.6782	0.8111
103352.7316	0.6825	0.631	0.7966	0.8732	0.4931	0.6709	0.6825	0.8103
116325.4016	0.675	0.6226	0.8013	0.8829	0.4687	0.6608	0.675	0.8084
100330.0722	0.6753	0.6237	0.7966	0.8781	0.474	0.6619	0.6753	0.8088
100130.282	0.6823	0.6306	0.7979	0.8746	0.4913	0.6705	0.6823	0.8092
97942.4596	0.682	0.632	0.7897	0.866	0.4994	0.6713	0.682	0.8088
87131.5199	0.6899	0.6419	0.7843	0.854	0.527	0.6817	0.6899	0.8082
120264.1509	0.6646	0.6122	0.8029	0.8913	0.4396	0.647	0.6646	0.8057
78319.2336	0.698	0.6524	0.7804	0.8429	0.5542	0.6918	0.698	0.8126
115022.7868	0.6833	0.6329	0.7918	0.8674	0.5007	0.6726	0.6833	0.8082
109880.1994	0.6806	0.6283	0.8004	0.8783	0.4843	0.668	0.6806	0.8092
95034.9077	0.6875	0.6375	0.7914	0.8639	0.5125	0.6779	0.6875	0.8101
93174.7297	0.6907	0.6411	0.791	0.8612	0.5214	0.6818	0.6907	0.8111
89637.1624	0.6753	0.6238	0.7955	0.877	0.475	0.6619	0.6753	0.8079
105296.8059	0.672	0.6199	0.7989	0.8826	0.4628	0.6572	0.672	0.8072
111573.7871	0.6805	0.6289	0.7969	0.8748	0.4876	0.6684	0.6805	0.8098
114729.3681	0.6783	0.6273	0.7935	0.8728	0.4853	0.6661	0.6783	0.8071
86578.7906	0.689	0.6403	0.7864	0.8572	0.522	0.6803	0.689	0.8082
105941.6221	0.6793	0.6278	0.7959	0.8747	0.4853	0.6669	0.6793	0.808
110845.8998	0.6732	0.621	0.7997	0.8826	0.4654	0.6587	0.6732	0.8071
101995.9949	0.6727	0.6208	0.7979	0.8812	0.4657	0.6583	0.6727	0.8086
115365.1563	0.6766	0.6245	0.7993	0.88	0.4747	0.6631	0.6766	0.8083
128316.7195	0.6624	0.6089	0.8122	0.9008	0.4256	0.6426	0.6624	0.8082
108739.6322	0.6769	0.6246	0.8008	0.8812	0.4741	0.6633	0.6769	0.8094
99169.8781	0.6741	0.6212	0.8041	0.8862	0.4636	0.6593	0.6741	0.8083
123709.1447	0.6707	0.6182	0.8022	0.8866	0.4564	0.6551	0.6707	0.809
112947.3003	0.6636	0.6103	0.81	0.8982	0.4306	0.6445	0.6636	0.808
117284.5123	0.6775	0.6245	0.8042	0.8841	0.4723	0.6635	0.6775	0.8092
116439.0655	0.6649	0.6119	0.8071	0.8949	0.4366	0.6467	0.6649	0.8072
95163.1589	0.689	0.6393	0.7908	0.8621	0.5172	0.6798	0.689	0.8097
107288.0283	0.669	0.6152	0.8115	0.8962	0.4436	0.6516	0.669	0.8099
104074.449	0.6691	0.6156	0.8095	0.8943	0.4455	0.652	0.6691	0.8097
95025.3383	0.6901	0.6401	0.7927	0.8636	0.5179	0.6809	0.6901	0.8101
108300.413	0.6712	0.6186	0.8024	0.8866	0.4574	0.6557	0.6712	0.8088
88703.4306	0.6834	0.632	0.7965	0.8724	0.4957	0.6721	0.6834	0.811
100378.0511	0.6777	0.6254	0.8001	0.88	0.4768	0.6644	0.6777	0.8102
111689.7818	0.6716	0.6198	0.7977	0.8816	0.4632	0.657	0.6716	0.8071
90205.6496	0.6805	0.6289	0.7971	0.875	0.4875	0.6684	0.6805	0.8098
104506.9789	0.6763	0.6239	0.8011	0.8819	0.4723	0.6625	0.6763	0.8095
125584.8915	0.6702	0.6168	0.808	0.8923	0.4498	0.6537	0.6702	0.8083
113103.9298	0.6721	0.6192	0.804	0.8875	0.4583	0.6566	0.6721	0.8088
109013.2322	0.6717	0.6198	0.7984	0.8823	0.4628	0.657	0.6717	0.8076
111130.7073	0.6726	0.6203	0.8007	0.8839	0.4629	0.6578	0.6726	0.807
115814.1135	0.6759	0.6234	0.8017	0.8827	0.4706	0.6619	0.6759	0.8086
137492.0661	0.6584	0.6052	0.8129	0.9039	0.4147	0.6371	0.6584	0.8066
92652.7739	0.68	0.6289	0.7945	0.8726	0.4889	0.6681	0.68	0.8087
107228.8328	0.6861	0.6366	0.7887	0.862	0.5115	0.6764	0.6861	0.8087
106147.6867	0.6748	0.6225	0.8006	0.8824	0.4687	0.6606	0.6748	0.809
137064.3862	0.6562	0.6034	0.8118	0.9042	0.41	0.6343	0.6562	0.8082
128699.6782	0.6595	0.6066	0.8095	0.9003	0.4205	0.6392	0.6595	0.8065
107563.0548	0.6683	0.6153	0.8058	0.8916	0.4467	0.6514	0.6683	0.8095
