21740.6954	0.6885	0.7526	0.651	0.5582	0.8179	0.683	0.6885	0.767
21364.4623	0.6994	0.7803	0.6554	0.552	0.8457	0.6926	0.6994	0.781
20761.8165	0.7139	0.7434	0.6911	0.65	0.7773	0.7126	0.7139	0.7923
20434.5726	0.717	0.7623	0.6855	0.6275	0.8057	0.7146	0.717	0.7976
20662.3321	0.7193	0.7611	0.6895	0.6364	0.8017	0.7173	0.7193	0.8001
20646.9961	0.7198	0.757	0.6925	0.6446	0.7945	0.7181	0.7198	0.802
20475.176	0.7252	0.767	0.6951	0.6439	0.8059	0.7233	0.7252	0.8073
20635.3167	0.7283	0.7625	0.7024	0.6603	0.7958	0.727	0.7283	0.8096
20525.2798	0.726	0.7361	0.7168	0.7014	0.7504	0.7258	0.726	0.8097
20748.8468	0.7283	0.7404	0.7175	0.7	0.7564	0.7281	0.7283	0.8109
20637.5799	0.7344	0.7423	0.7271	0.7151	0.7535	0.7343	0.7344	0.8171
22322.4452	0.7309	0.7353	0.7267	0.7183	0.7433	0.7308	0.7309	0.8148
22627.2752	0.7317	0.7375	0.7262	0.7163	0.7469	0.7316	0.7317	0.8154
23239.9402	0.7298	0.7213	0.7389	0.7458	0.714	0.7298	0.7298	0.8172
24614.1641	0.7235	0.7062	0.7437	0.7621	0.6853	0.7232	0.7235	0.8155
25869.5484	0.7222	0.6992	0.7505	0.7761	0.6686	0.7214	0.7222	0.8169
25895.7468	0.7286	0.7179	0.7402	0.7498	0.7075	0.7285	0.7286	0.8158
29537.5331	0.7132	0.6773	0.7661	0.8103	0.6167	0.7106	0.7132	0.8145
30634.888	0.7173	0.6851	0.7621	0.8004	0.6347	0.7154	0.7173	0.8157
34684.4987	0.7044	0.6627	0.773	0.8279	0.5817	0.7	0.7044	0.814
36849.6038	0.7079	0.6649	0.7797	0.8341	0.5826	0.7034	0.7079	0.8172
38642.6644	0.7169	0.683	0.765	0.8053	0.629	0.7148	0.7169	0.8159
39526.5509	0.7148	0.6787	0.768	0.8118	0.6185	0.7122	0.7148	0.8169
37839.5598	0.7216	0.6935	0.7584	0.7904	0.6533	0.7204	0.7216	0.8175
39523.3059	0.7221	0.6967	0.7544	0.7829	0.6617	0.7212	0.7221	0.8159
46892.3774	0.7124	0.6761	0.7664	0.8114	0.6141	0.7097	0.7124	0.8145
44045.2236	0.7239	0.6977	0.7574	0.7864	0.6617	0.7229	0.7239	0.8167
52068.2944	0.7103	0.6689	0.7769	0.8285	0.5929	0.7064	0.7103	0.8165
60437.927	0.6911	0.6397	0.799	0.8698	0.5138	0.6813	0.6911	0.8153
58493.6974	0.6981	0.6513	0.7845	0.848	0.5493	0.6914	0.6981	0.8158
53440.7774	0.7134	0.6773	0.7669	0.8112	0.6164	0.7108	0.7134	0.8145
61353.933	0.7074	0.6648	0.7779	0.8322	0.5835	0.703	0.7074	0.8157
62752.455	0.6982	0.6493	0.7924	0.8574	0.5403	0.6907	0.6982	0.8157
67519.34	0.705	0.6609	0.7807	0.8378	0.5732	0.7	0.705	0.8145
78518.0665	0.6839	0.6315	0.8022	0.8779	0.4914	0.672	0.6839	0.8149
75285.325	0.7006	0.6543	0.7841	0.8456	0.5566	0.6944	0.7006	0.8158
64871.4809	0.7022	0.6556	0.7865	0.8473	0.5582	0.6961	0.7022	0.8174
79936.3522	0.6933	0.6437	0.7922	0.8608	0.527	0.6848	0.6933	0.8153
75350.9521	0.7026	0.659	0.7772	0.8351	0.571	0.6975	0.7026	0.8133
94777.3116	0.6854	0.6333	0.8004	0.8751	0.4971	0.6741	0.6854	0.8151
114468.2055	0.6741	0.6205	0.8086	0.8904	0.4594	0.6586	0.6741	0.8131
73946.0988	0.7045	0.6594	0.7831	0.8413	0.5687	0.6991	0.7045	0.8158
89497.7716	0.6928	0.6419	0.7972	0.8667	0.5201	0.6836	0.6928	0.8148
77358.3294	0.7041	0.6564	0.7912	0.8518	0.5575	0.6978	0.7041	0.8174
91860.0813	0.684	0.6314	0.8027	0.8784	0.4909	0.672	0.684	0.8151
111150.373	0.6837	0.631	0.8034	0.8794	0.4894	0.6715	0.6837	0.8135
115032.3544	0.6717	0.618	0.8098	0.8931	0.4519	0.6553	0.6717	0.8131
143772.7723	0.666	0.6123	0.8125	0.8989	0.4349	0.6475	0.666	0.8106
92715.8833	0.6959	0.6472	0.79	0.8563	0.5367	0.6882	0.6959	0.8145
118688.9196	0.6813	0.6286	0.8025	0.8801	0.4839	0.6686	0.6813	0.8131
121389.5699	0.688	0.6364	0.7989	0.8719	0.5055	0.6775	0.688	0.8133
152609.4992	0.6535	0.5998	0.8232	0.9147	0.3943	0.6289	0.6535	0.8121
149103.7859	0.6659	0.6112	0.82	0.9053	0.4282	0.6462	0.6659	0.8103
149222.9877	0.6657	0.6113	0.8174	0.9033	0.4298	0.6463	0.6657	0.8105
127597.7439	0.6758	0.6226	0.8056	0.8866	0.4666	0.6612	0.6758	0.8132
188834.5294	0.6483	0.5952	0.8254	0.9191	0.3795	0.6212	0.6483	0.8067
129063.3279	0.6785	0.6244	0.8108	0.8898	0.4687	0.664	0.6785	0.8117
